TITLE,AUTHOR,URL
"NATA 2020 Registration For Architecture Courses: How to Apply, Key Dates, Fees & More",Gopi Karelia,https://www.thebetterindia.com/214985/nata-2020-registration-national-aptitude-test-in-architecture-how-to-apply-bulletin-india-gop94/
DIY Masks to Strict No-Nos: Grandma’s Hair Hacks That’ve Stood The Test of Time,Serene Sarah Zachariah,https://www.thebetterindia.com/214942/diy-hair-care-tips-grandmother-natural-ayurveda-recipes-healthy-hair-lifestyle-ser106/
"How to Apply For a New Gas Connection: Types, Steps, Refilling & Transfers",Gopi Karelia,https://www.thebetterindia.com/214924/how-to-apply-new-gas-connection-lpg-cylinder-transfer-steps-indane-hp-gop94/
"Food Delivery Boy at Night, Artist 24X7: This Mumbaikar’s Story Will Move You!",Angarika Gogoi,https://www.thebetterindia.com/214890/mumbai-food-delivery-boy-artist-viral-twitter-inspiring-india-ang136/
Experts Answer: How 100+ Families Living In a Gated Complex Can Compost Their Waste,Charu Chowdhary,https://www.thebetterindia.com/214871/how-to-compost-society-kitchen-waste-management-methods-expert-tips-india-lifestyle-char01/
‘His Love Helped Me Heal’: Acid Attack Survivor’s Story Will Renew Your Faith in Love,Sayantani Nath,https://www.thebetterindia.com/214892/acid-attack-survivor-pramodini-roul-saroj-love-story-couple-goals-india-say143/
IIT-M Grad’s Clay Bottles Designed With Easy Cork Caps Are Perfect for Summers,Tanvi Patel,https://www.thebetterindia.com/214863/iit-madras-engineer-designs-clay-bottle-natural-cool-water-summer-india-lifestyle-tan42/
"Karnataka Public Service Commission: How to Apply, Criteria, Dates & More",Gopi Karelia,https://www.thebetterindia.com/214838/karnataka-public-service-commission-kpsc-job-application-exam-date-bulletin-gop94/
Meet the 13-YO Braveheart Who Saved Two Lives in The Icy Heights of Kedarnath,Vidya Raja,https://www.thebetterindia.com/214839/national-bravery-award-parikul-bharadwaj-kedarnath-saved-lives-hero-india/
Love in The Time of Emergency: The 200 Letters This Couple Wrote in Prison,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/214827/valentines-day-love-letters-emergency-madhu-pramila-dandavate-history-nor41/
Hair Problems? 10 All-Natural Organic Shampoos to Help You Get That Healthy Mane,Charu Chowdhary,https://www.thebetterindia.com/214798/best-natural-shampoo-hair-dryness-dandruff-clean-scalp-organic-india-lifestyle-char01/
Meet the 12-YO Who Risked His Life to Guide an Ambulance Across a Flooded Bridge,Gopi Karelia,https://www.thebetterindia.com/214799/karnataka-boy-national-bravery-award-ambulance-floods-hero-india-gop94/
"Washed Dishes, Mopped Floor? They Aren’t Completely Clean Yet",Charu Chowdhary,https://www.thebetterindia.com/214683/chemical-cleaners-detergent-laundry-soap-dishwashing-liquid-carcinogenic-toxic-sustainable-lifestyle-char01/
Hyderabad Mums Make Traditional Children’s Clothes That Empower 100+ Artisans,Angarika Gogoi,https://www.thebetterindia.com/214602/hyderabad-mothers-traditional-clothes-children-empower-artisans-small-biz-ang136/
"Odisha JEE 2020 To be Held Online: How to Apply, Eligibility, Last Date & More",Vidya Raja,https://www.thebetterindia.com/214667/odisha-jee-engineering-colleges-application-form-registration-online-exam-bulletin/
Make Your Own Low-Cost Natural Perfume At Home: 4 Easy Steps,Serene Sarah Zachariah,https://www.thebetterindia.com/214615/diy-essential-oils-show-to-make-natural-perfume-at-home-sustainable-lifestyle-ser106/
What Links Tamil Nadu to Australian Open? 25K Outfits Made From 1.8 Lakh PET Bottles,Gopi Karelia,https://www.thebetterindia.com/214603/tamil-nadu-tirupur-plastic-bottle-waste-sustainable-shirt-australian-open-gop94/
"Son Fulfils Late Father’s Dream, Beats Odds to Win National Karate Championships",Gopi Karelia,https://www.thebetterindia.com/214529/india-national-champion-karate-son-father-dream-inspiring-sports-karate-gop94/
"400+ Vacancies at TANGEDCO: Application Form, Last Date & More",Vidya Raja,https://www.thebetterindia.com/214541/tangedco-tamil-nadu-jobs-assistant-engineer-application-form-bulletin/
"5 Sustainable, Vegan Skin-Care & Spa Essentials for Healthy Skin",Charu Chowdhary,https://www.thebetterindia.com/214527/soulflower-natural-skin-care-beauty-essentials-vegan-home-hand-crafted-lifestyle-online-char01/
"She Suffered Sexual Abuse at 6. Today, She Has Trained Over 30K Kids to Stay Safe",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/214513/hyderabad-woman-child-sexual-abuse-safety-school-cbse-india-nor41/
Leading From the Front: Inside Kerala’s Multi-Pronged Fight Against Coronavirus,Serene Sarah Zachariah,https://www.thebetterindia.com/214498/kerala-china-coronavirus-breakout-nipah-virus-k-k-shailaja-health-ser106/
"Lifeless, Dry Hair? Here Are Natural Ways to Make Them Gorgeous Again",Tanvi Patel,https://www.thebetterindia.com/214446/dry-hair-natural-remedy-home-dandruff-split-ends-shampoo-lifestyle-tan42/
Can You Be a Minimalist While Being a Mum of Two? This 33-YO Has The Answer!,Charu Chowdhary,https://www.thebetterindia.com/214285/durgesh-nandhini-minimalist-mom-vegan-chennai-resident-sustainability-lifestyle-char01/
Meet the Kerala Gay Couple Who Moved HC To Legalise Same-Sex Marriage,Gopi Karelia,https://www.thebetterindia.com/214443/kerala-gay-couple-love-petition-legalise-same-sex-marriage-high-court-india-gop94/
"Vegetable Vendors’ Daughter Tops State in Aero Engineering, Aims to Join ISRO!",Sayantani Nath,https://www.thebetterindia.com/214448/karnataka-state-topper-vtu-engineering-daughter-vegetable-vendor-inspiring-isro-say143/
Start-up Looking For Funding? Winning This Contest Could Get You Upto Rs 15 Lakh,Vidya Raja,https://www.thebetterindia.com/214442/indian-government-startup-contest-msme-incubator-funding-scheme/
This Woman is Empowering 300+ Farmers While Making All-Natural Skin Care Products,Angarika Gogoi,https://www.thebetterindia.com/213615/bengaluru-woman-entrepreneur-natural-beauty-products-empower-farmers-skin-care-small-biz-ang136/
In Photos: One Architect Saving Rajasthan’s Hauntingly Beautiful Shekhawati Havelis,Sayantani Nath,https://www.thebetterindia.com/214086/rajasthan-heritage-shekawati-havelis-conservation-delhi-architect-photo-story-say143/
Flushing Our Future: Home Cleaners Can Be The Reason Why a Lake is Burning,Serene Sarah Zachariah,https://www.thebetterindia.com/214373/bengaluru-halasuru-bellandur-lakes-chemicals-in-household-cleaners-dying-lifestyle-ser106/
Feeling Stressed? Tune Out & Relax With This 2-Hour Musical Healing Workshop,Serene Sarah Zachariah,https://www.thebetterindia.com/214325/bengaluru-workshop-martin-dubois-music-therapy-stress-anxiety-lifestyle-ser106/
"Ladakh’s First Surgeon Performed 10,000+ Surgeries in 28 years, Never Took A Day Off",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/214219/ladakh-first-surgeon-tsering-norbu-real-hero-health-inspiring-india-nor41/
"Punekars, Learn All About Growing Veggies With Aquaponics Farming in Just 1 Day!",Charu Chowdhary,https://www.thebetterindia.com/214349/pune-aquaponics-workshop-home-learn-natural-farming-india-lifestyle-char01/
"JEE Main 2020: Things to Know About the Online Form, Exam Date & More",Vidya Raja,https://www.thebetterindia.com/214277/jee-main-2020-registration-exam-date-application-form-engineering-india/
How to Apply for Chartered Accountancy Exam: Registrations Begin For 2020,Gopi Karelia,https://www.thebetterindia.com/214336/icai-ca-may-exams-2020-registration-how-to-apply-schedules-bulletin-india-gop94/
Ahmedabad’s First Specially-Abled Woman Auto Driver Works to Save Her Father’s Life,Sayantani Nath,https://www.thebetterindia.com/214301/ahmedabad-specially-abled-woman-auto-driver-father-cancer-inspiring-say143/
Here’s Why Chitrika Sarees & Dupattas Deserve a Special Spot in Your Wardrobe,Charu Chowdhary,https://www.thebetterindia.com/214237/chitrika-artisans-sarees-jamdani-hand-spun-cotton-handloom-buy-online-lifestyle-char01/
What Should My Time Table for UPSC Preparation Be Like? 3 IAS Officers Answer,Vidya Raja,https://www.thebetterindia.com/214216/ias-hero-upsc-civil-service-exam-topper-time-table-preparation-india/
IGNOU Extends Admission Deadline: Online Process & Important Dates to Know,Gopi Karelia,https://www.thebetterindia.com/214170/ignou-admission-process-deadline-fee-payment-registration-exam-date-bulletin-gop94/
Guilt-Free Glow: Scientists Turn Entrepreneurs; Launch Awesome Vegan Beauty Line,Angarika Gogoi,https://www.thebetterindia.com/214083/disguise-ethical-vegan-beauty-lipsticks-scientists-entrepreneurs-cosmetics-lifestyle-ang136/
How to Withdraw Money From PF Account and Edit Your Information,Vidya Raja,https://www.thebetterindia.com/214138/withdraw-money-provident-fund-rules-online-application-india/
Bengaluru! Marvel At The Night Sky Via This Astronomy Workshop Just 2 Hours Away,Charu Chowdhary,https://www.thebetterindia.com/214130/astronomy-workshop-risa-astronomy-anish-kumar-denkanikottai-tamil-nadu-bangalore-lifestyle-char01/
"Town Residents Unite To Save Heritage, Clear Stunning 25 Tons of Waste From Beach",Gopi Karelia,https://www.thebetterindia.com/214051/karnataka-kundapura-beach-clean-drive-plastic-pollution-removal-join-meet-environment-india-gop94/
12 Reasons Why a Daily Dose of Tulsi Is Great News for Your Health!,Tanvi Patel,https://www.thebetterindia.com/214060/tulsi-health-benefits-holy-basil-cough-remedy-blood-pressure-flu-natural-medicines-lifestyle-tan42/
Skip The Forest-Destroying Palm Oil; Go For These Awesome Alternatives Instead,Charu Chowdhary,https://www.thebetterindia.com/213817/palm-oil-healthy-alternatives-vegetable-oil-planet-damage-deforestation-climate-change-lifestyle-char01/
"ISRO’s Young Scientist Programme 2020 For School Students: Registration, Criteria & More",Gopi Karelia,https://www.thebetterindia.com/214014/isro-young-scientist-programme-registration-criteria-bulletin-india-gop94/
"‘Jab Tak Hai Jaan, Karte Rahe Kaam’: Meet Delhi’s 65-Year-Old ‘Parathe Wali Aunty’",Manabi Katoch,https://www.thebetterindia.com/213993/delhi-woman-entrepreneur-inspiring-parathe-wali-aunty-india/
"Job Opportunity With NITI Aayog: What, When & How to Apply",Vidya Raja,https://www.thebetterindia.com/213957/niti-aayog-job-contract-how-to-apply-date-bulletin-india/
"From Struggling to Pass to a Padma Shri: H C Verma, the Man Who Taught India Physics",Rinchen Norbu Wangchuk,https://www.thebetterindia.com/213974/padma-shri-hc-verma-physics-book-iit-kanpur-education-india-nor41/
Recycling 101: 4 Important Things To Keep in Mind Before Donating Your Clothes,Serene Sarah Zachariah,https://www.thebetterindia.com/213884/how-to-donate-recycling-fast-fashion-brands-old-clothes-upcycling-segregation-lifestyle-ser106/
10 Detergent Brands Test Positive for Cancer-Causing Nonylphenol: Why It Matters,Charu Chowdhary,https://www.thebetterindia.com/213886/india-detergent-brand-chemical-cancer-nonylphenol-water-bodies-report-lifestyle-char01/
Experts Answer: How to Compost and Utilise Dry Leaves in a Small Space,Tanvi Patel,https://www.thebetterindia.com/213827/bengaluru-home-compost-leaves-dry-kit-experts-tips-wet-waste-disposal-lifestyle-tan42/
‘Thappad’ Reflects Domestic Violence’s Grim Reality: Where & How to Get Help,Sayantani Nath,https://www.thebetterindia.com/213838/taapsee-pannu-thappad-domestic-violence-helpline-number-police-ngo-india-say143/
Try a North Eastern Marvel Today! 5 Simple Recipes Using Black Rice,Charu Chowdhary,https://www.thebetterindia.com/213803/black-rice-simple-healthy-recipes-online-order-northeast-india-lifestyle-char01/
Of Guilt Trips & Successful Careers: This Mom’s Story Will Remind You of Kangana’s ‘Panga’,Vidya Raja,https://www.thebetterindia.com/213779/kangana-ranaut-panga-mother-guilt-trip-successful-career-inspiring-india/
200 Vacancies to Be Filled: How to Apply For Jobs in Western Railways,Vidya Raja,https://www.thebetterindia.com/213795/western-railways-job-application-form-exam-date-bulletin-india/
Meet the Goan Astronomer Who Helped Discover the Farthest Galaxies in the Universe,Rinchen Norbu Wangchuk,https://www.thebetterindia.com/213774/goa-astronomer-vithal-tilvi-farthest-galaxy-universe-space-research-india-nor41/
Going the Green Mile: This Delhi Startup Provides Electric Cabs at Minimal Rates,Angarika Gogoi,https://www.thebetterindia.com/213553/electric-mobility-cab-service-green-cheap-no-surge-startup-delhi-ang136/
"Priced at Rs 140, Padma Shri Awardee’s Kit Can Diagnose Dengue in 15 Minutes!",Gopi Karelia,https://www.thebetterindia.com/213570/padma-shri-delhi-innovation-navin-khanna-dengue-detection-test-cost-price-method-india-gop94/
Calcium For Osteoporosis? A Doctor Explains How to Protect Your Bones,Vidya Raja,https://www.thebetterindia.com/213480/osteoporosis-joint-pain-doctor-tips-bone-mineral-density-dexa-test-india/
"UPSC Civil Service Exam 2019: Candidates, Find Out Instructions & Schedule for the Personality Test Here",Gopi Karelia,https://www.thebetterindia.com/213601/upsc-civil-service-exam-2019-mains-result-interview-personality-test-schedule-instruction-india-bulletin-gop94/
10 Healthy Snacks Perfect for Your Office Desk!,Charu Chowdhary,https://www.thebetterindia.com/213546/healthy-and-tasty-snacks-hunger-pangs-office-desk-nuts-seeds-dark-chocolate-lifestyle-char01/
"Skip The Parlour: This 4-Step Curly Girl Method Is Easy, Natural and Low-Cost!",Serene Sarah Zachariah,https://www.thebetterindia.com/213573/curly-girl-technique-at-home-cg-method-cheap-damaged-hair-lifestyle-ser106/
"CTET 2020 Examination: Application Form, Fees, Eligibility & More",Gopi Karelia,https://www.thebetterindia.com/213501/cbse-teaching-eligibility-test-exam-2020-application-form-fees-india-gop94/
Showing Signs of Early Ageing? Natural Food Habits to Keep You Young & Healthy,Tanvi Patel,https://www.thebetterindia.com/213521/food-habits-skin-early-ageing-signs-immune-system-digestion-problems-metabolism-lifestyle-tan42/
This Iron-Willed Sarpanch Returned From the US to Transform Villages in India!,Jovita Aranha,https://www.thebetterindia.com/213499/madhya-pradesh-woman-sarpanch-return-usa-transform-village-inspiring-india-jov30/
"NTA Announces CMAT, GPAT Results: Here’s How to Check Marks Online",Gopi Karelia,https://www.thebetterindia.com/213491/nta-results-2020-cmat-mba-gpat-masters-pharmacy-bulletin-india-gop94/
"Men, Take Note! Here’s How to Groom Yourself Without Spending a Bomb!",Charu Chowdhary,https://www.thebetterindia.com/213433/lowcost-men-grooming-essentials-beard-oil-beard-spritz-bamboo-cheap-lifestyle-online-char01/
Jobs at LIC: How to Apply For Assistant Administrative Officer’s Role,Vidya Raja,https://www.thebetterindia.com/213315/govt-job-lic-aao-officer-application-form-exam-date-bulletin-india/
"1st IITian of His Village, Farmer’s Son Designs Cutting-Edge Nano Machine!",Sayantani Nath,https://www.thebetterindia.com/213206/iit-innovation-nanotechnology-maharashtra-farmer-son-startup-india-say143/
“Will Bengaluru’s Traffic Wreck My Career?”,Sayantani Nath,https://www.thebetterindia.com/213144/bengaluru-traffic-jobs-work-from-home-longreads-say143/
Want Your Kid To Learn? Here’s The Proof That More Play Time Is The Answer!,Pooja Marshall,https://www.thebetterindia.com/213113/how-do-children-learn-play-advantage-school-teaching-waldorf-development-india/
Kerala Farmer Invents New & Improved Grow Bag That Waters Itself! Here’s How,Serene Sarah Zachariah,https://www.thebetterindia.com/213192/kerala-farmer-innovation-how-to-diy-grow-bag-drip-irrigation-techniques-ser106/
Need a Detox Break? Head to Nashik for The Perfect Weekend Yoga Retreat!,Charu Chowdhary,https://www.thebetterindia.com/213131/sangita-porwal-weekend-yoga-and-wellness-retreat-yoga-workshop-lifestyle-char01/
Getting It Right: 3 Things To Keep In Mind While Upcycling Old Furniture,Serene Sarah Zachariah,https://www.thebetterindia.com/213185/how-to-upcycle-furniture-diy-weekend-project-create-customised-furniture-lifestyle-online-ser106/
The Untold Story of a Forgotten INA Hero & His Connection to Shah Rukh Khan,Gopi Karelia,https://www.thebetterindia.com/212739/ina-hero-shahnawaz-khan-shah-rukh-khan-forgotten-army-amazon-prime-india-gop94/
Love Organically: Unique Products Bring The Goodness of Flowers to Your Skin!,Charu Chowdhary,https://www.thebetterindia.com/213095/love-organically-skincare-mogra-body-cleanser-lavender-body-lotion-buy-online-lifestyle-char01/
